CustomerNumber,StoreNumber,CustomerName,Address,City,State,ZipCode,SalesmanNumber,CustomerYTDSales,CustomerStartDate,Customer_Corporate_master,StatusCode,Call_Route_1,Call_Seq_1,Call_Route_2,Call_Seq_2,Call_Route_3,Call_Seq_3,Call_Route_4,Call_Seq_4,Call_Route_5,Call_Seq_5,Call_Route_6,Call_Seq_6,Call_Route_7,Call_Seq_7,Del_Route_1,Del_Seq_1,Del_Route_2,Del_Seq_2,Del_Route_3,Del_Seq_3,Del_Route_4,Del_Seq_4,Del_Route_5,Del_Seq_5,Del_Route_6,Del_Seq_6,Del_Route_7,Del_Seq_7,TaxCode,TermsCode,CreditLimit,CigaretteTaxNumber,StateTaxID,Areacode,PhoneNumber,SalesGroup,AuthorizedItemCode
933135,0,MALLORY FOOD MART                  ,298 E MALLORY AVE             ,MEMPHIS                       ,TN,38109,55,15307.29,8/15/2023,933135,A,S155  ,53,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,302   ,60,      ,0,      ,0,      ,0,      ,0,T00000,E4+,0,                  ,1001773156        ,0,5789418,      , 
933150,0,BYPASS EXPRESS                     ,600 CHESTNUT BYPASS           ,CENTRE                        ,AL,35960,50,0,8/16/2023,350,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A16127,37 ,3,010961310         ,SLS-R009947261    ,0,2008442,      , 
933168,0,THE STORE - MAA BRAHMANI LLC       ,5280 COUNTY RD 49             ,RANBURNE                      ,AL,36273,45,0,8/16/2023,933168,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,ACL000,03 ,3,011849215         ,SLS-R011512156    ,0,5689838,      , 
933176,0,PAYLESS CASH AND CARRY             ,4444 TROY HWY                 ,MONTGOMERY                    ,AL,36116,53,6409.27,8/16/2023,933176,A,S153  ,40,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,325   ,88,      ,0,      ,0,      ,0,      ,0,A56183,17 ,0,                  ,SLS-R011107358    ,0,7014300,      , 
933184,0,CDR TEST CUSTOMER                  ,                              ,CDR TEST                      ,AL,12345,10,0,8/17/2023,933184,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A00155,   ,0,                  ,                  ,0,0,      , 
933192,0,JK LLC                             ,103 W MONROE AVE              ,OKOLONA                       ,MS,38860,55,0,8/17/2023,933192,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,E5 ,0,                  ,200084309         ,0,3226043,      , 
933200,0,FOOD STOP 3 - REDDY FORT INC       ,42 MILNER ST                  ,FORT DEPOSIT                  ,AL,36032,53,8693.86,8/22/2023,933200,A,      ,0,      ,0,      ,0,      ,0,S553  ,90,      ,0,      ,0,119   ,10,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A76312,E1 ,0,                  ,SLS-R011891754    ,0,7895347,ONESTO, 
933226,0,RT 95 FLORIDA B                    ,.75 PER CARTON REBATE         ,PANAMA CITY                   ,FL,32401,95,0,8/23/2023,933226,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F60404,03 ,0,                  ,                  ,0,3242581,      , 
933234,0,RT 95 FLORIDA A                    ,19937 CENTRAL AVE W           ,BLOUNTSTOWN                   ,FL,32407,95,0,8/24/2023,933234,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F60404,   ,0,                  ,                  ,0,0,      , 
933259,0,RT 95 SHARATH SPEEDWAY             ,3000 W HWY 98                 ,PANAMA CITY                   ,FL,32401,95,0,8/24/2023,933259,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F60404,   ,0,                  ,                  ,0,0,      , 
933267,0,VALERO - KFSL TRADERS LLC          ,1559 LAMAR AVE                ,MEMPHIS                       ,TN,38114,55,0,8/28/2023,933267,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E1+,0,                  ,1001446708        ,0,5166411,      , 
933275,0,AMPM FOODMART                      ,1300 WOODWARD AVE             ,MUSCLE SHOALS                 ,AL,35661,10,21939.57,8/28/2023,350,A,      ,0,      ,0,S310  ,80,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,410   ,77,      ,0,      ,0,      ,0,A14184,03 ,0,                  ,SLS-R011877972    ,0,3810067,      , 
933291,0,THREE WAY GROCERY                  ,5270 MARTLING ROAD            ,ALBERTVILLE                   ,AL,35951,50,56980.96,8/28/2023,933291,A,      ,0,      ,0,      ,0,S450  ,130,      ,0,      ,0,      ,0,      ,0,      ,0,315   ,75,      ,0,      ,0,      ,0,      ,0,A33000,E3 ,0,                  ,SLS-R011033077    ,0,6601702,SRUPAT, 
933309,0,LIVINGSTON EXPRESS STORE LLC       ,404 LAFAYETTE ST              ,LIVINGSTON                    ,AL,35470,25,12599.18,8/28/2023,2762,A,      ,0,      ,0,      ,0,      ,0,S525  ,20,      ,0,      ,0,109   ,60,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A74000,E2 ,0,                  ,SLS-R011130793    ,0,6526758,WALIDS, 
933325,0,TEXACO FOOD MART - DURGA CAFE INC  ,903 E MAIN STREET             ,CENTRE                        ,AL,35960,50,26064.45,8/29/2023,350,A,S150  ,50,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,108   ,73,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A16127,37 ,0,                  ,SLS-R010643305    ,0,9276242,      , 
933333,0,WAVA STOP #2                       ,2080 GOODMAN RD W             ,HORN LAKE                     ,MS,38637,44,10445.66,8/29/2023,933333,A,      ,0,S244  ,70,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,203   ,50,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,E2+,0,                  ,1002090594        ,0,6555137,      , 
933358,0,XTREME EXPRESS WASH - UGATI KRUPA  ,1907 GAULT AVE N              ,FORT PAYNE                    ,AL,35967,50,26426.72,9/05/2023,933358,A,      ,0,S250  ,90,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,315   ,100,      ,0,      ,0,      ,0,      ,0,A18145,E1+,0,                  ,SLS-R011864484    ,0,8457665,SRUPAT, 
933341,0,EASTLAKE BEVERAGE & SPIRIT         ,3701 AL-227                   ,GUNTERSVILLE                  ,AL,35976,50,0,9/05/2023,933341,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A33154,27 ,0,                  ,SLS-R011887450    ,0,5821005,SRUPAT, 
933366,0,TEXACO FOOD MART - ASB VENTURES    ,1768 BELLS FERRY RD           ,MARIETTA                      ,GA,30066,75,27229.6,9/05/2023,933366,A,      ,0,      ,0,      ,0,      ,0,S575  ,90,      ,0,      ,0,      ,0,211   ,160,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,E4+,0,0077112           ,308860808         ,0,6937003,      , 
933374,0,SUPER FOODS                        ,257 SAGE ST                   ,TEMPLE                        ,GA,30179,95,0,9/05/2023,933374,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,E2 ,3,0076577           ,20285035292       ,0,5623561,      ,Y
933390,0,HOLY SMOKE - HOLY SMOKE LLC        ,8046 WILLOW TREE KN           ,CORDOVA                       ,TN,38018,55,0,9/06/2023,933390,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E5 ,3,                  ,1001657286        ,0,2329789,      , 
933416,0,BELL ROAD PACKAGE STORE            ,2758 BELL RD                  ,MONTGOMERY                    ,AL,36117,53,3502.66,9/08/2023,933416,A,S153  ,160,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,325   ,89,      ,0,      ,0,      ,0,      ,0,A56183,E5+,3,                  ,SLS-R011158479    ,0,3562041,      , 
933432,0,MONTEVALLO BP - MIRAJ INC          ,4570 HWY 25                   ,MONTEVALLO                    ,AL,35115,5,14490.4,9/08/2023,199,A,      ,0,      ,0,      ,0,S405  ,99,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,514   ,30,      ,0,      ,0,A37182,03 ,0,                  ,SLS-5800 11939    ,0,6650276,RAJPAR, 
933440,0,CORNER FOOD MART-DESTIN ENTERPRISES,480 MS-178                    ,HOLLY SPRINGS                 ,MS,38635,55,0,9/08/2023,933440,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,E1+,0,                  ,1456-6516         ,0,7647918,      , 
933457,0,BOTTOMS UP                         ,41042 HIGHWAY 77              ,ASHLAND                       ,AL,36251,45,5980.52,9/08/2023,100,A,      ,0,      ,0,      ,0,      ,0,S545  ,100,      ,0,      ,0,      ,0,221   ,310,      ,0,      ,0,      ,0,      ,0,      ,0,A71330,37 ,0,                  ,SLS-R011798979    ,0,0,      , 
933473,0,RT 95 TYNDELL PARKWAY FOOD MART    ,3035 CO RD 2321               ,SOUTHPORT                     ,FL,32409,95,0,9/09/2023,933473,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F00000,   ,0,                  ,                  ,0,0,      , 
933481,0,RT 95 FLORIDA C                    ,3035 CO RD 2321               ,SOUTHPORT                     ,FL,32409,95,0,9/09/2023,933481,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F00000,   ,0,                  ,                  ,0,0,      , 
933499,0,RT 95 WEST END QUICK PICK          ,3035 CO RD 2321               ,SOUTHPORT                     ,FL,32409,95,0,9/09/2023,933499,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F00000,   ,0,                  ,                  ,0,0,      , 
933515,0,KING'S COURT BROOKSVILLE           ,21508 US HIGHWAY 45           ,BROOKSVILLE                   ,MS,39739,65,43931.26,9/14/2023,933515,A,      ,0,      ,0,      ,0,S465  ,5,      ,0,      ,0,      ,0,      ,0,      ,0,314   ,80,      ,0,      ,0,      ,0,      ,0,M00000,E2+,0,                  ,200-04177-4       ,0,7384488,      , 
933523,0,WINCHESTER GAS AND EXPRESS         ,5304 WINCHESTER RD            ,MEMPHIS                       ,TN,38118,33,29640.15,9/15/2023,933523,A,      ,0,S233  ,211,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,402   ,25,      ,0,      ,0,      ,0,T00000,E1+,0,                  ,1001547547        ,0,3949241,      , 
933531,0,WAVA STOP                          ,3541 JACKSON AVE              ,MEMPHIS                       ,TN,38122,44,5669.65,9/18/2023,933531,A,      ,0,      ,0,      ,0,      ,0,S544  ,180,      ,0,      ,0,      ,0,      ,0,      ,0,404   ,100,      ,0,      ,0,      ,0,T00000,E1+,0,                  ,1001259654        ,0,4543367,      , 
933556,0,THE LATE ROLLERS CONVENIENCE STORE ,1101 3RD AVE W STE B          ,BIRMINGHAM                    ,AL,35204,20,0,9/18/2023,933556,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,02 ,3,                  ,                  ,0,4784245,      , 
933572,0,MARATHON - PKP INC                 ,1219 GREENHILL BLVD           ,FORT PAYNE                    ,AL,35968,50,0,9/18/2023,350,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A18145,37 ,3,                  ,SLS-R011108004    ,0,9970305,      , 
933598,0,MOE CITY LLC                       ,101 S BROAD ST                ,YORK                          ,AL,36925,25,2399.72,9/19/2023,2762,A,      ,0,      ,0,      ,0,      ,0,S525  ,100,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A74296,E2 ,3,                  ,SLS-R008740819    ,0,3924800,WALIDS, 
933606,0,BUTLER AJ FOOD MART                ,304 N MULBERRY AVE            ,BUTLER                        ,AL,36904,25,2074.13,9/19/2023,2762,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A64177,E3 ,3,                  ,SLS-R010318373    ,0,4455519,WALIDS, 
933614,0,YORK TRUCK STOP LLC                ,17702 HWY 17 NORTH            ,YORK                          ,AL,36925,25,19327.75,9/19/2023,933614,A,      ,0,      ,0,      ,0,      ,0,S525  ,70,      ,0,      ,0,109   ,100,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A74296,E2 ,3,                  ,SLS-R006583618    ,0,3927400,WALIDS, 
933622,0,MOE BUTLER ONE STOP                ,112 E PUSHMATAHA ST           ,BUTLER                        ,AL,36904,25,0,9/19/2023,2762,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A64177,E3 ,3,                  ,SLS-R009256685    ,0,4594487,WALIDS, 
933648,0,HWY 10 PETRO LLC                   ,34955 AL HIGHWAY 10           ,SWEET WATER                   ,AL,36782,53,0,9/19/2023,2762,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A79000,E3 ,3,                  ,SLS-R011832340    ,0,9944134,WALIDS, 
933655,0,SM TIGER MART 03                   ,617 CLEVELAND AVE             ,ATTALLA                       ,AL,35954,50,13735.13,9/19/2023,933655,A,      ,0,      ,0,      ,0,S450  ,10,      ,0,      ,0,      ,0,      ,0,216   ,115,      ,0,      ,0,      ,0,      ,0,      ,0,A22098,E3+,0,                  ,SLS-R009853795    ,0,5385334,      , 
933663,0,KESHAR FOOD MART                   ,2956 GA 68                    ,SANDERSVILLE                  ,GA,31082,91,0,9/20/2023,933663,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,E5+,3,77687             ,308872950         ,0,5789397,      , 
933697,0,PFS BRANDED PRICE                  ,PFS BRANDED PRICE             ,PFS BRANDED PRICE             ,AL,35007,60,0,9/22/2023,933697,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A00000,   ,0,                  ,                  ,0,0,      , 
933705,0,RIE'S PLACE                        ,2305 HWY 96                   ,FAYETTE                       ,AL,35555,63,2624.37,9/25/2023,933705,A,      ,0,      ,0,      ,0,      ,0,S563  ,50,      ,0,      ,0,112   ,45,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A23000,E1 ,0,                  ,SLS-R011505947    ,0,9323888,      , 
933721,0,SUMITON TOBACCO                    ,667 HWY 78                    ,SUMITON                       ,AL,35148,63,29504.08,9/28/2023,350,A,S163  ,100,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,212   ,40,      ,0,      ,0,      ,0,      ,0,      ,0,A52000,03 ,0,                  ,SLS-R011936570    ,0,5317698,      , 
933747,0,A PERFECT PUFF                     ,6743 WINCHESTER RD            ,MEMPHIS                       ,TN,38115,33,69959.03,9/29/2023,933747,A,      ,0,S233  ,190,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,304   ,60,      ,0,      ,0,      ,0,      ,0,T00000,37 ,0,                  ,1001670265        ,0,6510923,      , 
933754,0,B MARKET                           ,105 S HARPER RD               ,CORINTH                       ,MS,38834,22,0,10/02/2023,933754,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,E4+,0,                  ,1474-3426         ,0,2440211,      , 
933762,0,MOUSA INC                          ,1041 HIGHWAY 61 STE 6         ,TUNICA                        ,MS,38676,55,0,10/02/2023,933762,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,E1+,3,                  ,1458-2886         ,0,3632486,      , 
933770,0,HOP IN CHEVRON - GOGABAPA LLC      ,3310 MERIDIAN ST N            ,HUNTSVILLE                    ,AL,35811,22,16600,10/02/2023,933770,A,      ,0,S222  ,90,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,311   ,138,      ,0,      ,0,      ,0,      ,0,A34173,E1+,0,                  ,SLS-R011524826    ,0,2090415,      , 
933788,0,CRUMP FOOD MART - 938 EH CRUMP     ,938 E EH CRUMP BLVD           ,MEMPHIS                       ,TN,38104,44,0,10/03/2023,2758,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E3+,3,                  ,1002368055        ,0,5902877,      , 
933796,0,THOMASTON PLUS LLC                 ,6327 SECOND AVENUE            ,THOMASTON                     ,AL,36783,53,0,10/03/2023,2762,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A79331,E3 ,3,                  ,SLS-R011899932    ,0,5755523,WALIDS, 
933804,0,CELL TOUCH VAPE & TOBACCO          ,306 JACKSON AVE S             ,RUSSELLVILLE                  ,AL,35653,10,6361.92,10/05/2023,150,A,      ,0,      ,0,S310  ,180,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,521   ,150,      ,0,      ,0,A25210,E5+,0,                  ,SLS-R008773723    ,0,3188811,QUERY , 
933812,0,RIVERHILL CHEVRON                  ,229 MAIN STREET               ,COLUMBUS                      ,MS,39701,65,34367.14,10/05/2023,933812,A,      ,0,      ,0,      ,0,S465  ,45,      ,0,      ,0,      ,0,      ,0,      ,0,314   ,70,      ,0,      ,0,      ,0,      ,0,M00000,E5 ,0,                  ,                  ,0,2109407,RICVIC, 
933820,0,3135 NEW HORN LAKE OPERATIONS LLC  ,3135 NEW HORN LAKE RD         ,MEMPHIS                       ,TN,38109,33,23459.93,10/06/2023,2758,A,      ,0,      ,0,      ,0,      ,0,S533  ,30,      ,0,      ,0,      ,0,      ,0,302   ,170,      ,0,      ,0,      ,0,      ,0,T00000,E3+,0,                  ,1001678143        ,0,5902877,      , 
933838,0,PIGGLY WIGGLY #15 (CONSTANTINE)    ,306 S UNIVERSITY BLVD         ,MOBILE                        ,AL,36609,70,4494.47,10/06/2023,933838,A,      ,0,      ,0,      ,0,      ,0,S570  ,70,      ,0,      ,0,      ,0,205   ,20,      ,0,      ,0,      ,0,      ,0,      ,0,A35181,E5+,0,                  ,SLS-4900 18215    ,0,7097499,MANNIG, 
933846,0,ST GEORGE SERVICE STATION #505     ,405 NORTH HAYS AVENUE         ,JACKSON                       ,TN,38301,44,0,10/06/2023,933846,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E1+,3,                  ,                  ,0,6053967,      , 
933853,0,MOM & POP STORE - POPS EDWARD LLC  ,1103 EDWARD STREET            ,FORT VALLEY                   ,GA,31030,91,0,10/10/2023,933853,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,E1+,3,0077341           ,20289764140       ,0,4042651,      , 
933861,0,RT 22 MS QUOTE - BLANK             ,1500 HWY 4 E                  ,NEW SITE                      ,MS,38859,22,0,10/11/2023,933861,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,17 ,3,                  ,                  ,0,7201118,      , 
933879,0,ST GEORGE SERVICE STATION #506 AA  ,2990 EASTEND DRIVE            ,HUMBOLDT                      ,TN,38343,44,0,10/11/2023,933879,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E1+,3,                  ,1001658866        ,0,6053967,      , 
933887,0,ST GEORGE SERVICE STATION #508     ,8635 HIGHWAY 87 W             ,HENNING                       ,TN,38041,44,0,10/11/2023,933887,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E1+,3,                  ,1001688967        ,0,6083967,      , 
933895,0,ST GEORGE SERVICE STATION #501     ,4629 NAVY ROAD                ,MILLINGTON                    ,TN,38053,44,0,10/11/2023,933895,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,E5 ,3,                  ,1001694898        ,0,6083967,      , 
933903,0,LAMBERT SMART STOP INC             ,520 10TH STREET               ,LAMBERT                       ,MS,38643,55,30930.56,10/12/2023,933903,A,      ,0,      ,0,S355  ,130,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,415   ,130,      ,0,      ,0,      ,0,M00000,E5 ,0,                  ,1398-2800         ,0,2752856,      , 
933929,0,CROWS STORES - JAY BAJRANG LLC     ,1500 HWY 4 E                  ,NEW SITE                      ,MS,38859,22,6491.44,10/13/2023,933929,A,      ,0,      ,0,S322  ,120,      ,0,      ,0,      ,0,      ,0,      ,0,213   ,220,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,E1+,0,                  ,                  ,0,7201118,      , 
933937,0,BLOOMING THOMAS LLC                ,272 S DANNY THOMAS BLVD       ,MEMPHIS                       ,TN,38126,44,50169.66,10/16/2023,2755,A,S144  ,160,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,302   ,120,      ,0,      ,0,      ,0,      ,0,T00000,E3+,0,                  ,1001674861        ,0,0,      , 
933945,0,ROYAL WINE & SPIRIT AA             ,214 S ROYAL ST                ,JACKSON                       ,TN,38301,44,11514.69,10/17/2023,933945,A,      ,0,      ,0,S344  ,110,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,412   ,40,      ,0,      ,0,      ,0,T00000,E2+,0,                  ,1001653167        ,0,4275130,      , 
933952,0,KINGS TOBACCO LLC                  ,660 HWY 28 W                  ,LIVINGSTON                    ,AL,35470,25,2517.99,10/17/2023,2762,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A74000,E2 ,3,                  ,SLS-R011902361    ,0,5755523,WALIDS, 
933960,0,ELEVATION EXPRESS LLC              ,232 KENT STONE BLVD STE 100   ,ALABASTER                     ,AL,35007,5,0,10/18/2023,933960,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A37100,E1 ,3,                  ,SLS-R011907374    ,0,9036524,      , 
933978,0,MIKES LIQUOR                       ,304 JACKSON AVE S             ,RUSSELVILLE                   ,AL,35653,10,4559.57,10/19/2023,150,A,      ,0,      ,0,S310  ,170,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,521   ,155,      ,0,      ,0,A25210,E5 ,0,                  ,SLS-R011906217    ,0,3321662,QUERY , 
933986,0,MIKES BEVERAGE                     ,13501 HWY 43                  ,RUSSELVILLE                   ,AL,35653,10,6928.02,10/19/2023,150,A,      ,0,      ,0,S310  ,190,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,521   ,145,      ,0,      ,0,A25210,E5+,0,                  ,SLS-R010490702    ,0,5319194,QUERY , 
933994,0,RT 63 ANDY'S HALEYVILLE            ,PRICE QUOTE FOR STORE         ,HALEYVILLE                    ,AL,35565,63,0,10/20/2023,933994,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A39160,03 ,0,                  ,                  ,0,0,      , 
934000,0,BERRY FOOD MART                    ,17810 HWY 18 E                ,BERRY                         ,AL,35546,63,6453.81,10/20/2023,100,A,      ,0,      ,0,      ,0,      ,0,S563  ,100,      ,0,      ,0,112   ,8,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A23251,03 ,0,                  ,SLS-R011946660    ,0,4010146,      , 
934018,0,CHEVRON FOOD MART - TSA INVESTMENTS,950 MONTLIMAR DRIVE           ,MOBILE                        ,AL,36609,70,15351.48,10/23/2023,934018,A,S170  ,130,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,205   ,50,      ,0,      ,0,      ,0,      ,0,      ,0,A35181,E1+,0,                  ,SLS-R011211372    ,0,3916789,      , 
934026,0,BAY MINETTE GAZELLE MART           ,303 HWY 31 S                  ,BAY MINETTE                   ,AL,36507,73,19202.15,10/25/2023,934026,A,      ,0,      ,0,S373  ,40,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,405   ,60,      ,0,      ,0,      ,0,A10314,E1+,0,                  ,SLS-R011859577    ,0,3019305,      , 
934034,0,RT 65 STARKVILLE EXPRESS/MOBIL     ,868 HWY 12                    ,STARKVILLE                    ,MS,39759,65,0,10/27/2023,934034,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,   ,0,                  ,                  ,0,0,      , 
934042,0,MR. PAUL'S FEEL GOOD               ,30744 HWY 25                  ,WILSONVILLE                   ,AL,35186,65,37804.64,10/27/2023,934042,A,      ,0,      ,0,S365  ,80,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,419   ,10,      ,0,      ,0,      ,0,A37292,17 ,0,                  ,SLS-R011866464    ,0,0,      , 
934059,0,FORKLAND ONE STOP                  ,14491 US HWY 43               ,FORKLAND                      ,AL,36740,25,0,10/27/2023,934059,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A63000,02 ,3,                  ,SLS-R011493286    ,0,8951489,      , 
934067,0,SHOP N GO 1                        ,12429 SUITE A COUNTY RD 11    ,CHELSEA                       ,AL,35043,65,30556.4,10/30/2023,199,A,S165  ,30,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,323   ,25,      ,0,      ,0,      ,0,      ,0,A37000,E2 ,0,                  ,SLS-R011908444    ,0,2221285,ROYALI, 
934075,0,MOBILE GAZELLE MART                ,4362 GOVERNMENT BLVD          ,MOBILE                        ,AL,36693,73,12158.91,11/01/2023,934075,A,S173  ,180,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,406   ,80,      ,0,      ,0,      ,0,A35181,E1+,0,                  ,SLS-R011859577    ,0,3019305,      , 
