Cust No.,Item No.,Description,Description,UPC 2 - Box,U/M,Packed,Retail Pack,Price,Retail,UPC 1 - Each,UPC 2 - Box,UPC 3 - Case,Each Price,Description,Unit Retail
910992,420562,5 PRISM WATERMELON GUM,CHEWING GUM,22000116031.00,BOX,00010 EA,10/BOX,16.03,2.49,22000116024.00,22000116031.00,10022000234367.00,1.61,CANDY,24.9
910992,420570,FACE TWISTERS SOUR DOUGH,CANDY OVER .50,793216110204.00,BOX,00012 EA,12/BOX,13.79,1.69,793216110303.00,793216110204.00,793216110105.00,1.15,CANDY,20.28
910992,420588,TROLLI SOUR BRITE CRAWL FRUIT PUNCH,CANDY-BAG/BOX CANDY CASE PICK,10041420069946.00,CSE,00012 EA,12/CASE,20.15,2.55,41420069949.00,10041420069946.00,10041420069946.00,1.68,CANDY,30.6
910992,420596,TROLLI SOUR CRAWLERS DUO,CANDY-BAG/BOX CANDY CASE PICK,10041420078153.00,CSE,00012 EA,12/CASE,20.15,2.55,41420078156.00,10041420078153.00,10041420078153.00,1.68,CANDY,30.6
910992,420604,SWEETART GUMMIES FRUITY SPLITZ 5OZ,CANDY-SINGLE PICK-PEGGABLE,79200074593.00,EA,00001 EA, 1/12 CS,2.37,3.55,79200074593.00,79200074593.00,10079200074590.00,2.37,CANDY,3.55
910992,420638,MIKE & IKE THEATER BERRY BLAST 4.2Z,CANDY-BAG/BOX CANDY CASE PICK,70970495342.00,CSE,00012 EA,12/CASE,13.7,1.65,70970475344.00,70970495342.00,70970495342.00,1.14,CANDY,19.8
910992,420646,MENTOS ROLLS RAINBOW,MINTS,73390005948.00,BOX,00015 EA,15/BOX,14.19,1.44,73390026424.00,73390005948.00,73390700034.00,0.95,CANDY,21.6
910992,420653,PUSH POP JUMBO ASSORTED 18 CT,CANDY OVER .50,41116006265.00,BOX,00018 EA,18/BOX,30.79,2.49,41116005275.00,41116006265.00,10041116106269.00,1.71,CANDY,44.82
910992,420661,JUICY DROP POP ASSORTED 21 CT,CANDY OVER .50,41116009150.00,BOX,00021 EA,21/BOX,40.16,2.79,41116005923.00,41116009150.00,10041116109154.00,1.92,CANDY,58.59
910992,420679,MIKE & IKE THEATER ORIG 5OZ,CANDY-BAG/BOX CANDY CASE PICK,70970495335.00,CSE,00012 EA,12/CASE,13.7,1.65,70970471254.00,70970495335.00,70970495335.00,1.14,CANDY,19.8
910992,420687,HOT TAMALES THEATER FIERCE CINN 5OZ,CANDY-BAG/BOX CANDY CASE PICK,70970495311.00,CSE,00012 EA,12/CASE,13.7,1.65,70970475313.00,70970495311.00,70970495311.00,1.14,CANDY,19.8
910992,420695,MIKE & IKE THEATER MEGA MIX 4.2Z,CANDY-BAG/BOX CANDY CASE PICK,70970495366.00,CSE,00012 EA,12/CASE,13.7,1.65,70970475368.00,70970495366.00,70970495366.00,1.14,CANDY,19.8
910992,420703,NERDS THEATER BOX RAINBOW 5OZ,CANDY-BAG/BOX CANDY CASE PICK,79200674380.00,CSE,00012 EA,12/CASE,20.63,2.49,79200558338.00,79200674380.00,79200674380.00,1.72,CANDY,29.88
910992,420711,WARHEADS GALACTIC CUBES 4.5 OZ PEG,CANDY-SINGLE PICK-PEGGABLE,32134239001.00,EA,00001 EA, 1/12 CS,1.63,2.39,32134239001.00,32134239001.00,10032134239008.00,1.63,CANDY,2.39
910992,420729,WARHEADS OOZE CHEWZ ROPES 3 OZ PEG,CANDY-SINGLE PICK-PEGGABLE,32134212257.00,EA,00001 EA, 1/12 CS,1.63,2.39,32134212257.00,32134212257.00,10032134212940.00,1.63,CANDY,2.39
910992,420737,WARHEADS SUPER SOUR SPRAY CANDY,CANDY OVER .50,32134217108.00,BOX,00012 EA,12/BOX,16.41,2.19,32134217009.00,32134217108.00,10032134229023.00,1.37,CANDY,26.28
910992,420752,KINDER BUENO MINI 3.8 OZ PEG,CANDY-SINGLE PICK-PEGGABLE,9800556076.00,EA,00001 EA, 1/24 CS,3.21,4.77,9800556076.00,9800556076.00,10009800556356.00,3.21,CANDY,4.77
910992,420760,POP UPS ASSORTED LOLLIPOP,CANDY-SPECIALITY ITEMS,38252410520.00,BOX,00012 EA,12/BOX,22.28,2.79,38252410513.00,38252410520.00,38252410506.00,1.86,CANDY,33.48
910992,420778,PACIFIER SOUR POP,CANDY-SPECIALITY ITEMS,10038252336001.00,BOX,00012 EA,12/BOX,17.82,2.19,38252336004.00,10038252336001.00,60038252336006.00,1.49,CANDY,26.28
910992,420786,LIP POPS TWISTED LOLLIPOP,CANDY-SPECIALITY ITEMS,10038252336803.00,BOX,00012 EA,12/BOX,17.82,2.19,38252336806.00,10038252336803.00,70038252336805.00,1.49,CANDY,26.28
910992,420794,WARHEADS TAFFY BAR,CANDY-SPECIALITY ITEMS,10038252970281.00,BOX,00024 EA,24/BOX,23.77,1.49,38252970284.00,10038252970281.00,30038252970285.00,1,CANDY,35.76
910992,420802,ORBIT GUM STRAWBERRY SUGRLS,CHEWING GUM,22000116185.00,BOX,00012 EA,12/BOX,12.47,1.59,22000012098.00,22000116185.00,10022000234596.00,1.05,CANDY,19.08
910992,420828,BUBBLE YUM ORIGINAL,BUBBLE GUM LARGE,34000711147.00,BOX,00018 EA,18/BOX,10,0.89,34000007196.00,34000711147.00,20034000711141.00,0.56,CANDY,16.02
910992,420836,TRIDENT POCKET PACK CINNAMON 28CT,CHEWING GUM,12546015325.00,BOX,00006 EA,6/BOX,11.78,3.13,73390055387.00,12546015325.00,10073390050822.00,1.97,CANDY,18.78
910992,420844,TRIDENT MEGA BUBBLEGUM,CHEWING GUM,73390050849.00,BOX,00009 EA,9/BOX,9.8,1.77,73390055400.00,73390050849.00,10073390050846.00,1.09,CANDY,15.93
910992,420851,KIDSMANIA PEEK-A-POO,CANDY-SPECIALITY ITEMS,686464646208.00,BOX,00012 EA,12/BOX,15.92,2.09,686464646000.00,686464646208.00,686464646703.00,1.33,CANDY,25.08
910992,420869,KIDSMANIA CRUNCHY CRAWLY CREW,CANDY-SPECIALITY ITEMS,192568962200.00,BOX,00012 EA,12/BOX,16.75,2.09,192568962002.00,192568962200.00,192568962705.00,1.39,CANDY,25.08
910992,420877,RAINBOW ROLLER SOUR GEL CANDY,CANDY-SPECIALITY ITEMS,48014347889.00,BOX,00020 EA,20/BOX,35.76,2.99,48014011049.00,48014347889.00,48014347872.00,1.79,CANDY,59.8
910992,420885,FLIP & DIP GUMMI STICKS W/SOUR DIP,CANDY-SPECIALITY ITEMS,48014347810.00,BOX,00008 EA,8/BOX,23.6,4.54,48014011056.00,48014347810.00,48014347803.00,2.95,CANDY,36.32
910992,420893,RIPS STIX STRAWBERRY,CANDY OVER .50,48014346769.00,BOX,00024 EA,24/BOX,28.18,1.79,48014010561.00,48014346769.00,48014346776.00,1.18,CANDY,42.96
910992,420901,RIPS STIX BLUE RASPBERRY,CANDY OVER .50,48014346783.00,BOX,00024 EA,24/BOX,28.18,1.79,48014010578.00,48014346783.00,48014346790.00,1.18,CANDY,42.96
910992,420919,RIPS STIX MANGO,CANDY OVER .50,48014347513.00,BOX,00024 EA,24/BOX,28.18,1.79,48014010790.00,48014347513.00,48014347520.00,1.18,CANDY,42.96
910992,420927,RIPS STIX WATERMELON,CANDY OVER .50,48014346912.00,BOX,00024 EA,24/BOX,28.18,1.79,48014010776.00,48014346912.00,48014346929.00,1.18,CANDY,42.96
910992,420935,RIPS BITE-SIZE PINEAPPLE PEG 4OZ,CANDY-SINGLE PICK-PEGGABLE,48014011018.00,EA,00001 EA, 1/12 CS,1.93,2.79,48014011018.00,48014011018.00,48014367603.00,1.93,CANDY,2.79
910992,420943,KANDY KA-BOOM SOUR POPPING CANDY,CANDY-SPECIALITY ITEMS,48014346424.00,BOX,00012 EA,12/BOX,32.4,4.33,48014010486.00,48014346424.00,48014346431.00,2.7,CANDY,51.96
910992,420950,JOLLY RANCH GUMMIES BERRY PEG6.5OZ,CANDY-SINGLE PICK-PEGGABLE,10700557094.00,EA,00001 EA, 1/12 CS,2.47,3.69,10700557094.00,10700557094.00,10010700557091.00,2.47,CANDY,3.69
910992,420968,JOLLY RANCH GUMMIES ORIG PEG7OZ,CANDY-SINGLE PICK-PEGGABLE,10700702623.00,EA,00001 EA, 1/12 CS,2.47,3.69,10700702623.00,10700702623.00,10010700702620.00,2.47,CANDY,3.69
910992,420976,JOLLY RANCH GUMMIES SOUR PEG6.5OZ,CANDY-SINGLE PICK-PEGGABLE,10700557100.00,EA,00001 EA, 1/12 CS,2.47,3.69,10700557100.00,10700557100.00,10010700557107.00,2.47,CANDY,3.69
910992,420992,M&M TUBES MINIS MEGA PNT BTR KS,CANDY OVER .50,40000587934.00,BOX,00024 EA,24/BOX,44.15,2.89,40000587927.00,40000587934.00,10040000587948.00,1.84,CANDY,69.36
910992,421008,SKITTLES TUBES ORIG LITTLE MEGA(KS),CANDY OVER .50,22000292957.00,BOX,00024 EA,24/BOX,44.15,2.89,22000292940.00,22000292957.00,10022000292961.00,1.84,CANDY,69.36
910992,421016,NERDS GUMMY CLUSTERS KS,CANDY OVER .50,79200249052.00,BOX,00012 EA,12/BOX,18.3,2.69,79200049058.00,79200249052.00,10079200049055.00,1.53,CANDY,32.28
910992,421024,DEMET'S TURTLES CHANGEMAKER,CANDY .20 UP TO .50,872181005767.00,BOX,00060  EA,60/BOX,18.85,0.47,872181005736.00,872181005767.00,10872181005733.00,0.32,CANDY,28.2
910992,421032,TOXIC WASTE SLIME LICKER SQUEEZE,CANDY-SPECIALITY ITEMS,10850034597123.00,BOX,00012 EA,12/BOX,19.4,2.39,850034597126.00,10850034597123.00,20850034597120.00,1.62,CANDY,28.68
910992,421040,BIG LEAGUE CHEW BLUE RASPBERRY,BUBBLE GUM LARGE,42897960241.00,BOX,00012 EA,12/BOX,14.7,1.84,42897661469.00,42897960241.00,10042897661466.00,1.22,CANDY,22.08
910992,421057,AIR HEADS SINGLE BAR ASSORTED,CANDY OVER .50,73390071011.00,BOX,00060 EA,60/BOX,12.41,0.32,,73390071011.00,73390670375.00,0.21,CANDY,19.2
910992,421065,WELCH FRT SNCKS SUPERFRT MIX 5Z PEG,CANDY-SINGLE PICK-PEGGABLE,34856050957.00,EA,00001 EA, 1/12 CS,1.7,2.79,34856050957.00,34856050957.00,10034856050954.00,1.7,CANDY,2.79
910992,421073,HI-CHEW FRUIT CHEWS ACAI,CANDY OVER .50,851681008201.00,BOX,00015 EA,15/BOX,15.58,1.59,857983004941.00,851681008201.00,10851681008208.00,1.04,CANDY,23.85
910992,421081,TRIDENT VIBES SR PATCH WTRMLN BTL,CHEWING GUM,12546015349.00,BOX,00006 EA,6/BOX,18.85,4.86,73390055394.00,12546015349.00,10073390050839.00,3.15,CANDY,29.16
910992,421099,SWEDISH FISH BLU RSP LMNADE 8Z PEG,CANDY-SINGLE PICK-PEGGABLE,70462011388.00,EA,00001 EA, 1/12 CS,2.46,3.59,70462011388.00,70462011388.00,10070462011385.00,2.46,CANDY,3.59
910992,421107,SOUR PATCH KIDS LMNADE FEST 8Z PEG,CANDY-SINGLE PICK-PEGGABLE,70462010909.00,EA,00001 EA, 1/12 CS,2.46,3.59,70462010909.00,70462010909.00,10070462010906.00,2.46,CANDY,3.59
910992,421115,SOUR PATCH KIDS GRAPE 8 OZ PEG,CANDY-SINGLE PICK-PEGGABLE,70462009033.00,EA,00001 EA, 1/12 CS,2.46,3.59,70462009033.00,70462009033.00,10070462009023.00,2.46,CANDY,3.59
910992,421123,SOUR PATCH KIDS PEACH 8 OZ PEG,CANDY-SINGLE PICK-PEGGABLE,70462009200.00,EA,00001 EA, 1/12 CS,2.46,3.59,70462009200.00,70462009200.00,10070462009207.00,2.46,CANDY,3.59
910992,421131,SOUR PATCH KIDS 8 OZ PEG,CANDY-SINGLE PICK-PEGGABLE,70462035964.00,EA,00001 EA, 1/12 CS,2.46,3.59,70462035964.00,70462035964.00,70462061611.00,2.46,CANDY,3.59
910992,421149,SOUR PATCH KIDS WATERMELON 8 OZ PEG,CANDY-SINGLE PICK-PEGGABLE,70462036008.00,EA,00001 EA, 1/12 CS,2.46,3.59,70462036008.00,70462036008.00,70462061628.00,2.46,CANDY,3.59
910992,421156,SOUR PATCH KIDS STRAWBERRY 8 OZ PEG,CANDY-SINGLE PICK-PEGGABLE,70462008623.00,EA,00001 EA, 1/12 CS,2.46,3.59,70462008623.00,70462008623.00,10070462008620.00,2.46,CANDY,3.59
910992,421164,MIKE & IKE ORIG FRUCHEWY PEG 10 OZ,CANDY-SINGLE PICK-STAND UP BAGS,70970472923.00,EA,00001 EA, 1/8 CS,2.65,3.79,70970472923.00,70970472923.00,70970492914.00,2.65,CANDY,3.79
910992,421172,MIKE & IKE MEGA MIX PEG 10 OZ,CANDY-SINGLE PICK-STAND UP BAGS,70970473579.00,EA,00001 EA, 1/8 CS,2.65,3.79,70970473579.00,70970473579.00,70970492952.00,2.65,CANDY,3.79
910992,421180,MIKE & IKE THEATR MEGA MIX SOUR 5Z,CANDY-BAG/BOX CANDY CASE PICK,70970495373.00,CSE,00012 EA,12/CASE,13.7,1.65,70970475375.00,70970495373.00,70970495373.00,1.14,CANDY,19.8
910992,421198,MIKE & IKE MEGA MIX SOUR PEG 10 OZ,CANDY-SINGLE PICK-STAND UP BAGS,70970472695.00,EA,00001 EA, 1/8 CS,2.65,3.79,70970472695.00,70970472695.00,70970492693.00,2.65,CANDY,3.79
910992,421206,SOUR PATCH KIDS THEATER BOX 3.5OZ,CANDY-BAG/BOX CANDY CASE PICK,70462062496.00,CSE,00012 EA,12/CASE,12.45,1.49,70462098358.00,70462062496.00,70462062496.00,1.04,CANDY,17.88
910992,421321,MENTOS GUM BOTTLE SOUR STRWBERY,CHEWING GUM,73390712037.00,BOX,00006 EA,6/BOX,12.34,3.11,73390015114.00,73390712037.00,10073390412034.00,2.06,CANDY,18.66
910992,421339,MENTOS GUM BOTTLE SOUR GRAPE,CHEWING GUM,73390712112.00,BOX,00006 EA,6/BOX,12.34,3.11,73390015121.00,73390712112.00,10073390712119.00,2.06,CANDY,18.66
910992,421347,MENTOS GUM BOTTLE BUBBLE FRESH,CHEWING GUM,73390026745.00,BOX,00006 EA,6/BOX,19.67,4.99,73390026738.00,73390026745.00,73390089184.00,3.28,CANDY,29.94
910992,421354,ZAGNUT,CANDY OVER .50,10700598462.00,BOX,00018 EA,18/BOX,17.58,1.49,10700598509.00,10700598462.00,20010700598466.00,0.98,CANDY,26.82
910992,421370,WARHEADS WEDGIES 4.5 OZ PEG,CANDY-SINGLE PICK-PEGGABLE,32134285039.00,EA,00001 EA, 1/12 CS,1.59,2.39,32134285039.00,32134285039.00,10032134285050.00,1.59,CANDY,2.39
910992,421388,WARHEADS SUPER SOUR DOUBLE DROPS,CANDY OVER .50,32134228104.00,BOX,00024 EA,24/BOX,32.82,2.19,32134228005.00,32134228104.00,10032134228002.00,1.37,CANDY,52.56
910992,421396,KINDER CHOCOLATE BAR,CANDY OVER .50,9800512188.00,BOX,00018 EA,18/BOX,21.62,1.79,9800512041.00,9800512188.00,10009800512246.00,1.2,CANDY,32.22
910992,421404,KINDER CHOCOLATE BAR KS,CANDY OVER .50,9800512164.00,BOX,00016 EA,16/BOX,33.08,3.14,9800513048.00,9800512164.00,10009800513045.00,2.07,CANDY,50.24
910992,421446,LAFFY TAFFY FRUIT COMBOS 6OZ PRG,CANDY-SINGLE PICK-PEGGABLE,79200075217.00,EA,00001 EA, 1/12 CS,2.37,3.55,79200075217.00,79200075217.00,10079200075214.00,2.37,CANDY,3.55
910992,421503,MENTOS GUM BOTTLE VITAMIN BERRY,CHEWING GUM,73390592622.00,BOX,00006 EA,6/BOX,19.67,4.99,7339001299.00,73390592622.00,10073390592629.00,3.28,CANDY,29.94
910992,421511,MIKE & IKE BERRY BLAST PP 3/.99,CANDY .20 UP TO .50,70970485442.00,BOX,00024 EA,24/BOX,5.16,0.33,70970475443.00,70970485442.00,70970495441.00,0.22,CANDY,7.92
910992,421529,MIKE & IKE TROPICAL TYPHON PP 3/.99,CANDY .20 UP TO .50,70970485459.00,BOX,00024 EA,24/BOX,5.16,0.33,70970475450.00,70970485459.00,70970495458.00,0.22,CANDY,7.92
910992,421537,MIKE & IKE ORIGINAL FRUIT PP 3/.99,CANDY .20 UP TO .50,70970485435.00,BOX,00024 EA,24/BOX,5.16,0.33,70970475436.00,70970485435.00,70970495434.00,0.22,CANDY,7.92
910992,421545,MIKE & IKE SOUR WATERMELON PP 3/.99,CANDY .20 UP TO .50,70970485473.00,BOX,00024 EA,24/BOX,5.16,0.33,70970475474.00,70970485473.00,70970495472.00,0.22,CANDY,7.92
910992,421552,SPREE CHEWY PEG BAG 12OZ,CANDY-SINGLE PICK-PEGGABLE,79200298487.00,EA,00001 EA, 1/8 CS,4.6,6.89,79200298487.00,79200298487.00,79200566715.00,4.6,CANDY,6.89
910992,421578,REESE BIG CUP W/CARAMEL KS,CANDY OVER .50,34000252176.00,BOX,00016 EA,16/BOX,27.23,2.69,34000252183.00,34000252176.00,20034000252170.00,1.71,CANDY,43.04
910992,421594,REESE BIG CUP W/CARAMEL,CANDY OVER .50,34000250097.00,BOX,00016 EA,16/BOX,15.63,1.49,34000250103.00,34000250097.00,20034000250091.00,0.98,CANDY,23.84
910992,421602,KIT KAT CHOCOLATE FROSTED DONUT KS,CANDY OVER .50,34000318957.00,BOX,00024 EA,24/BOX,40.83,2.69,34000318964.00,34000318957.00,20034000318951.00,1.71,CANDY,64.56
910992,421644,NERDS GUMMY CLUSTERS PEG 8OZ,CANDY-SINGLE PICK-PEGGABLE,41420048548.00,EA,00001 EA, 1/6 CS,4.59,6.89,41420048548.00,41420048548.00,10079200050624.00,4.59,CANDY,6.89
910992,421669,SWEETART ROPE TWIST RAINBOW 5OZ,CANDY-SINGLE PICK-PEGGABLE,79200432652.00,EA,00001 EA, 1/12 CS,2.37,3.55,79200432652.00,79200432652.00,79200760328.00,2.37,CANDY,3.55
910992,421677,COCONUT BAR RAINBOW,CANDY OVER .50,41168107507.00,BOX,00024 EA,24/BOX,24.27,1.59,41168007500.00,41168107507.00,10041168007507.00,1.02,CANDY,38.16
910992,421685,WELCH YOGURT TUBE MANGO/PEACH 1.8Z,CANDY OVER .50,34856184836.00,BOX,00010 EA,10/BOX,15.07,2.39,34856018834.00,34856184836.00,10034856184833.00,1.51,CANDY,23.9
910992,421701,AIR HEADS XTRME RAIN BERY PEG 4.5Z,CANDY-SINGLE PICK-PEGGABLE,73390010614.00,EA,00001 EA,1/12 CS,1.77,2.55,73390010614.00,73390010614.00,73390670900.00,1.77,CANDY,2.55
910992,421735,TOOTSIE FRUIT CHEW SOUR 7OZ PEG,CANDY-SINGLE PICK-PEGGABLE,71720076002.00,EA,00001 EA,1/8 CSE,2.21,3.19,71720076002.00,71720076002.00,10071720076009.00,2.21,CANDY,3.19
910992,421743,JUNIOR MINTS THEATER BOX 5.1OZ,CANDY-BAG/BOX CANDY CASE PICK,71720339923.00,BOX,00016 EA,16/BOX,29.48,2.79,71720539927.00,71720339923.00,10071720539924.00,1.84,CANDY,44.64
910992,421750,DOTS 8OZ PEG,CANDY-SINGLE PICK-PEGGABLE,71720081006.00,EA,00001 EA,1/8 CSE,2.21,3.19,71720081006.00,71720081006.00,10071720081003.00,2.21,CANDY,3.19
910992,421768,BLOW POP INSIDE OUT 7OZ PEG,CANDY-SINGLE PICK-PEGGABLE,14200202447.00,EA,00001 EA, 1/8 CS,2.38,3.49,14200202447.00,14200202447.00,10014200202444.00,2.38,CANDY,3.49
910992,421776,CRY BABY SOUR CHEWS 7OZ PEG,CANDY-SINGLE PICK-PEGGABLE,59642132006.00,EA,00001 EA, 1/8 CS,2.38,3.5,59642132006.00,59642132006.00,10059642132003.00,2.38,CANDY,3.5
910992,421784,NERDS GUMMY CLUSTERS VRY BRY PEG 5Z,CANDY-SINGLE PICK-PEGGABLE,79200060671.00,EA,00001 EA, 1/12 CS,2.63,3.95,79200060671.00,79200060671.00,10079200060678.00,2.63,CANDY,3.95
910992,421792,MAMBA FRUIT CHEWS BERRYTASTY,CANDY OVER .50,72799118341.00,BOX,00024 EA,24/BOX,24.38,1.49,72799934057.00,72799118341.00,72799118334.00,1.02,CANDY,35.76
910992,421800,NERDS BIG CHEWY KS,CANDY OVER .50,79200271466.00,BOX,00012 EA,12/BOX,21.3,2.69,79200936105.00,79200271466.00,79200554194.00,1.78,CANDY,32.28
910992,421818,NERDS ROPE VERY BERRY,CANDY OVER .50,41420047176.00,BOX,00024 EA,24/BOX,23.26,1.49,41420045707.00,41420047176.00,10041420045704.00,0.97,CANDY,35.76
910992,421826,GURLEY 2/$2 GUMMY STRWBRY PUFFS,CANDY-GURLEY'S 2/$2.00 PEG LINE,10077449506629.00,CSE,00012 EA,12/CASE,7.94,1,77449506622.00,10077449506629.00,10077449506629.00,0.66,CANDY,12
910992,421834,GURLEY 2/$2 WATERMELON WEDGES,CANDY-GURLEY'S 2/$2.00 PEG LINE,10077449506650.00,CSE,00012 EA,12/CASE,7.94,1,77449506653.00,10077449506650.00,10077449506650.00,0.66,CANDY,12
910992,421842,SO MUCH FUN DSPLY W/PRODUCT 114CT,NOVELTY ITEMS,794080885113.00,DSP,00001 EA,1/DSPL,286.33,480.17,,794080885113.00,794080885113.00,286.33,CANDY,480.17
910992,421859,FIDGET STRNG BEANS POPPN PODS PEG,NOVELTY ITEMS,794080228620.00,DSP,00024 EA,24/DSP,43.85,2.99,794080228620.00,794080228620.00,,1.83,CANDY,71.76
910992,421925,YO-YO WINNER 2-PACK PEG,NOVELTY ITEMS,794080229580.00,CTN,00012 EA,12/CTN,36.1,4.99,794080229580.00,794080229580.00,,3.01,CANDY,59.88
910992,421941,DONUT SQUISH BALL PEG,NOVELTY ITEMS,794080236755.00,CTN,00012 EA,12/CTN,36.23,4.99,794080236755.00,794080236755.00,,3.02,CANDY,59.88
910992,421958,SHAPABLE FIDGET CLUSTER,NOVELTY ITEMS,794080234706.00,DSP,00012 EA,12/DSPL,44.09,5.99,794080234706.00,794080234706.00,,3.67,CANDY,71.88
910992,421966,KIDS SLAP SUNGLASSES,NOVELTY ITEMS,794080236601.00,CTN,00012 EA,12/CTN,36.23,4.99,794080236601.00,794080236601.00,,3.02,CANDY,59.88
910992,421974,HARIBO BERRY CLOUDS PEG 4.1 OZ,CANDY-SINGLE PICK-PEGGABLE,42238724938.00,EA,00001 EA, 1/12 CS,1.71,2.59,42238724938.00,42238724938.00,42238724945.00,1.71,CANDY,2.59
910992,422063,RIP ROLLS WATERMELON,CANDY OVER .50,9060349692.00,BOX,00024 EA,24/BOX,24.01,1.49,9060000074.00,9060349692.00,9060349739.00,1,CANDY,35.76
910992,422071,LS GUMMI 5 FLAVOR SUP 14.5OZ,CANDY-SINGLE PICK-STAND UP BAGS,22000280282.00,EA,00001 EA, 1/6 CS,4.7,6.79,22000280282.00,22000280282.00,10022000280296.00,4.7,CANDY,6.79
910992,422089,M&M PEANUT SUP 10.05 OZ,CANDY-SINGLE PICK-STAND UP BAGS,40000579779.00,EA,00001 EA, 1/12 CS,5.1,7.39,40000579779.00,40000579779.00,10040000579783.00,5.1,CANDY,7.39
910992,422097,M&M PEANUT BUTTER SUP 9 OZ,CANDY-SINGLE PICK-STAND UP BAGS,40000579816.00,EA,00001 EA, 1/8 CS,5.1,7.39,40000579816.00,40000579816.00,10040000579820.00,5.1,CANDY,7.39
910992,422105,SKITTLES GUMMI ORIGINAL SUP 12 OZ,CANDY-SINGLE PICK-STAND UP BAGS,22000287311.00,EA,00001 EA, 1/8 CS,4.7,6.79,22000287311.00,22000287311.00,10022000287325.00,4.7,CANDY,6.79
910992,422139,REESE FAST BREAK SUPER KING SIZE,CANDY OVER .50,34000140046.00,BOX,00018 EA,18/BOX,44.42,3.89,34000140060.00,34000140046.00,20034000140040.00,2.46,CANDY,70.02
910992,422154,ICE BRKR CUBES BOTTLE FRUIT PUNCH,CHEWING GUM,34000702954.00,BOX,00006 EA,6/BOX,20.13,4.99,34000702961.00,34000702954.00,20034000702958.00,3.36,CANDY,29.94
910992,422170,CADBURY DAIRY MILK FRUIT&NUT KS BAR,CANDY OVER .50,34000052448.00,BOX,00018 EA,18/BOX,30.63,2.69,34000052455.00,34000052448.00,20034000052442.00,1.71,CANDY,48.42
910992,422253,HUBBA BUBBA BOTTLE SKITTLES GUM,BUBBLE GUM LARGE,22000295651.00,BOX,00006 EA,6/BOX,17.84,4.49,22000295644.00,22000295651.00,10022000295665.00,2.97,CANDY,26.94
910992,422261,ORBIT WHITE BOTTLE SWEET MINT,CHEWING GUM,22000294876.00,BOX,00006 EA,6/BOX,17.84,4.49,22000294869.00,22000294876.00,10022000294880.00,2.97,CANDY,26.94
910992,422279,M&M PEANUT BUTTER MEGA KS,CANDY OVER .50,40000592792.00,BOX,00024 EA,24/BOX,44.15,2.89,40000592785.00,40000592792.00,10040000592805.00,1.84,CANDY,69.36
910992,422287,SNICKERS PECAN KING SIZE,CANDY OVER .50,40000595519.00,BOX,00024 EA,24/BOX,44.15,2.89,40000595335.00,40000595519.00,10040000595523.00,1.84,CANDY,69.36
910992,422295,SNICKERS PECAN,CANDY OVER .50,40000595496.00,BOX,00024 EA,24/BOX,27.59,1.79,40000595373.00,40000595496.00,10040000595509.00,1.15,CANDY,42.96
910992,422303,STARBURST GUMMIES ALL PINK KS,CANDY OVER .50,22000298584.00,BOX,00015 EA,15/BOX,27.59,2.89,22000298577.00,22000298584.00,10022000298598.00,1.84,CANDY,43.35
910992,422311,STARBURST GUMMI ORIG PEG 5OZ,CANDY-SINGLE PICK-PEGGABLE,22000298416.00,EA,00001 EA, 1/12 CS,2.19,3.19,22000298416.00,22000298416.00,10022000298420.00,2.19,CANDY,3.19
910992,422329,STARBURST GUMMI ALL PINK PEG 5OZ,CANDY-SINGLE PICK-PEGGABLE,22000298379.00,EA,00001 EA, 1/12 CS,2.19,3.19,22000298379.00,22000298379.00,10022000298383.00,2.19,CANDY,3.19
910992,422337,STARBURST GUMMI SOUR PEG 5OZ,CANDY-SINGLE PICK-PEGGABLE,22000298492.00,EA,00001 EA, 1/12 CS,2.19,3.19,22000298492.00,22000298492.00,10022000298529.00,2.19,CANDY,3.19
910992,422345,RICKY JOY MELLOW CONE STRWBRRY 3.5Z,CANDY-SINGLE PICK-PEGGABLE,187787000116.00,EA,00001 EA, 1/18 CS,3.42,5.19,187787000116.00,187787000116.00,10187787000113.00,3.42,CANDY,5.19
910992,422352,RICKY JOY MELLOW CONE BLUEBERY 3.5Z,CANDY-SINGLE PICK-PEGGABLE,187787000109.00,EA,00001 EA, 1/18 CS,3.42,5.19,187787000109.00,187787000109.00,10187787000106.00,3.42,CANDY,5.19
910992,422360,RICKY JOY JELLY FRUITS SQUZABLE PEG,CANDY-SINGLE PICK-PEGGABLE,187787000598.00,EA,00001 EA, 1/24 CS,2.58,3.69,187787000598.00,187787000598.00,10188787000595.00,2.58,CANDY,3.69
910992,422378,RICKY JOY SLIME SOUR CRUSH ASST FLV,CANDY-SPECIALITY ITEMS,850044835034.00,BOX,00012 EA,12/BOX,23.04,2.89,,850044835034.00,20850044835038.00,1.92,CANDY,34.68
910992,422386,SOGOOD FRZE DRIED RAINBOW BTES 4.2Z,CANDY-SINGLE PICK-PEGGABLE,810062684533.00,EA,00001 EA,1/24 CS,3.62,6.29,810062684533.00,810062684533.00,810062684588.00,3.62,CANDY,6.29
910992,422428,SOGOOD FRZE DRED CNDY DSPL NO PRDCT,CANDY-SINGLE PICK-PEGGABLE,27272712355.00,EA,00001 EA,1/5 CS,0,0,,27272712355.00,,0,CANDY,0
